2023-12-06 22:02:18,669 INFO    StreamThr :22535 [internal.py:wandb_internal():86] W&B internal server running at pid: 22535, started at: 2023-12-06 22:02:18.662866
2023-12-06 22:02:19,640 DEBUG   HandlerThread:22535 [system_info.py:probe():244] Probing system done
2023-12-06 22:02:19,640 DEBUG   HandlerThread:22535 [system_monitor.py:probe():223] {'os': 'Linux-3.10.0-1160.83.1.0.1.el7.x86_64-x86_64-with-glibc2.17', 'python': '3.9.18', 'heartbeatAt': '2023-12-06T22:02:19.382699', 'startedAt': '2023-12-06T22:02:18.448011', 'docker': None, 'cuda': None, 'args': ('--cfg-path', 'eval_configs/minigpt4_eval.yaml', '--gpu-id', '0', '--image_path', 'adversarial_images/prompt_unconstrained.bmp'), 'state': 'running', 'program': '/data/wenbo_guo/projects/Visual-Jailbreak-Language-Models/minigpt_blackbox.py', 'codePathLocal': 'minigpt_blackbox.py', 'codePath': 'minigpt_blackbox.py', 'git': {'remote': 'https://github.com/WYT8506/Visual-Jailbreak-Language-Models.git', 'commit': '18f9b37f92b2090531c796f7d0f0592727860c20'}, 'email': 'chrguo@ucdavis.edu', 'root': '/data/wenbo_guo/projects/Visual-Jailbreak-Language-Models', 'host': 'compute-permanent-node-166', 'username': 'wenbo_guo', 'executable': '/data/wenbo_guo/miniconda3/envs/minigpt4/bin/python', 'cpu_count': 128, 'cpu_count_logical': 128, 'cpu_freq': {'current': 2550.0, 'min': 1500.0, 'max': 2550.0}, 'cpu_freq_per_core': [{'current': 2550.0, 'min': 1500.0, 'max': 2550.0}, {'current': 2550.0, 'min': 1500.0, 'max': 2550.0}, {'current': 2550.0, 'min': 1500.0, 'max': 2550.0}, {'current': 2550.0, 'min': 1500.0, 'max': 2550.0}, {'current': 2550.0, 'min': 1500.0, 'max': 2550.0}, {'current': 2550.0, 'min': 1500.0, 'max': 2550.0}, {'current': 2550.0, 'min': 1500.0, 'max': 2550.0}, {'current': 2550.0, 'min': 1500.0, 'max': 2550.0}, {'current': 2550.0, 'min': 1500.0, 'max': 2550.0}, {'current': 2550.0, 'min': 1500.0, 'max': 2550.0}, {'current': 2550.0, 'min': 1500.0, 'max': 2550.0}, {'current': 2550.0, 'min': 1500.0, 'max': 2550.0}, {'current': 2550.0, 'min': 1500.0, 'max': 2550.0}, {'current': 2550.0, 'min': 1500.0, 'max': 2550.0}, {'current': 2550.0, 'min': 1500.0, 'max': 2550.0}, {'current': 2550.0, 'min': 1500.0, 'max': 2550.0}, {'current': 2550.0, 'min': 1500.0, 'max': 2550.0}, {'current': 2550.0, 'min': 1500.0, 'max': 2550.0}, {'current': 2550.0, 'min': 1500.0, 'max': 2550.0}, {'current': 2550.0, 'min': 1500.0, 'max': 2550.0}, {'current': 2550.0, 'min': 1500.0, 'max': 2550.0}, {'current': 2550.0, 'min': 1500.0, 'max': 2550.0}, {'current': 2550.0, 'min': 1500.0, 'max': 2550.0}, {'current': 2550.0, 'min': 1500.0, 'max': 2550.0}, {'current': 2550.0, 'min': 1500.0, 'max': 2550.0}, {'current': 2550.0, 'min': 1500.0, 'max': 2550.0}, {'current': 2550.0, 'min': 1500.0, 'max': 2550.0}, {'current': 2550.0, 'min': 1500.0, 'max': 2550.0}, {'current': 2550.0, 'min': 1500.0, 'max': 2550.0}, {'current': 2550.0, 'min': 1500.0, 'max': 2550.0}, {'current': 2550.0, 'min': 1500.0, 'max': 2550.0}, {'current': 2550.0, 'min': 1500.0, 'max': 2550.0}, {'current': 2550.0, 'min': 1500.0, 'max': 2550.0}, {'current': 2550.0, 'min': 1500.0, 'max': 2550.0}, {'current': 2550.0, 'min': 1500.0, 'max': 2550.0}, {'current': 2550.0, 'min': 1500.0, 'max': 2550.0}, {'current': 2550.0, 'min': 1500.0, 'max': 2550.0}, {'current': 2550.0, 'min': 1500.0, 'max': 2550.0}, {'current': 2550.0, 'min': 1500.0, 'max': 2550.0}, {'current': 2550.0, 'min': 1500.0, 'max': 2550.0}, {'current': 2550.0, 'min': 1500.0, 'max': 2550.0}, {'current': 2550.0, 'min': 1500.0, 'max': 2550.0}, {'current': 2550.0, 'min': 1500.0, 'max': 2550.0}, {'current': 2550.0, 'min': 1500.0, 'max': 2550.0}, {'current': 2550.0, 'min': 1500.0, 'max': 2550.0}, {'current': 2550.0, 'min': 1500.0, 'max': 2550.0}, {'current': 2550.0, 'min': 1500.0, 'max': 2550.0}, {'current': 2550.0, 'min': 1500.0, 'max': 2550.0}, {'current': 2550.0, 'min': 1500.0, 'max': 2550.0}, {'current': 2550.0, 'min': 1500.0, 'max': 2550.0}, {'current': 2550.0, 'min': 1500.0, 'max': 2550.0}, {'current': 2550.0, 'min': 1500.0, 'max': 2550.0}, {'current': 2550.0, 'min': 1500.0, 'max': 2550.0}, {'current': 2550.0, 'min': 1500.0, 'max': 2550.0}, {'current': 2550.0, 'min': 1500.0, 'max': 2550.0}, {'current': 2550.0, 'min': 1500.0, 'max': 2550.0}, {'current': 2550.0, 'min': 1500.0, 'max': 2550.0}, {'current': 2550.0, 'min': 1500.0, 'max': 2550.0}, {'current': 2550.0, 'min': 1500.0, 'max': 2550.0}, {'current': 2550.0, 'min': 1500.0, 'max': 2550.0}, {'current': 2550.0, 'min': 1500.0, 'max': 2550.0}, {'current': 2550.0, 'min': 1500.0, 'max': 2550.0}, {'current': 2550.0, 'min': 1500.0, 'max': 2550.0}, {'current': 2550.0, 'min': 1500.0, 'max': 2550.0}, {'current': 2550.0, 'min': 1500.0, 'max': 2550.0}, {'current': 2550.0, 'min': 1500.0, 'max': 2550.0}, {'current': 2550.0, 'min': 1500.0, 'max': 2550.0}, {'current': 2550.0, 'min': 1500.0, 'max': 2550.0}, {'current': 2550.0, 'min': 1500.0, 'max': 2550.0}, {'current': 2550.0, 'min': 1500.0, 'max': 2550.0}, {'current': 2550.0, 'min': 1500.0, 'max': 2550.0}, {'current': 2550.0, 'min': 1500.0, 'max': 2550.0}, {'current': 2550.0, 'min': 1500.0, 'max': 2550.0}, {'current': 2550.0, 'min': 1500.0, 'max': 2550.0}, {'current': 2550.0, 'min': 1500.0, 'max': 2550.0}, {'current': 2550.0, 'min': 1500.0, 'max': 2550.0}, {'current': 2550.0, 'min': 1500.0, 'max': 2550.0}, {'current': 2550.0, 'min': 1500.0, 'max': 2550.0}, {'current': 2550.0, 'min': 1500.0, 'max': 2550.0}, {'current': 2550.0, 'min': 1500.0, 'max': 2550.0}, {'current': 2550.0, 'min': 1500.0, 'max': 2550.0}, {'current': 2550.0, 'min': 1500.0, 'max': 2550.0}, {'current': 2550.0, 'min': 1500.0, 'max': 2550.0}, {'current': 2550.0, 'min': 1500.0, 'max': 2550.0}, {'current': 2550.0, 'min': 1500.0, 'max': 2550.0}, {'current': 2550.0, 'min': 1500.0, 'max': 2550.0}, {'current': 2550.0, 'min': 1500.0, 'max': 2550.0}, {'current': 2550.0, 'min': 1500.0, 'max': 2550.0}, {'current': 2550.0, 'min': 1500.0, 'max': 2550.0}, {'current': 2550.0, 'min': 1500.0, 'max': 2550.0}, {'current': 2550.0, 'min': 1500.0, 'max': 2550.0}, {'current': 2550.0, 'min': 1500.0, 'max': 2550.0}, {'current': 2550.0, 'min': 1500.0, 'max': 2550.0}, {'current': 2550.0, 'min': 1500.0, 'max': 2550.0}, {'current': 2550.0, 'min': 1500.0, 'max': 2550.0}, {'current': 2550.0, 'min': 1500.0, 'max': 2550.0}, {'current': 2550.0, 'min': 1500.0, 'max': 2550.0}, {'current': 2550.0, 'min': 1500.0, 'max': 2550.0}, {'current': 2550.0, 'min': 1500.0, 'max': 2550.0}, {'current': 2550.0, 'min': 1500.0, 'max': 2550.0}, {'current': 2550.0, 'min': 1500.0, 'max': 2550.0}, {'current': 2550.0, 'min': 1500.0, 'max': 2550.0}, {'current': 2550.0, 'min': 1500.0, 'max': 2550.0}, {'current': 2550.0, 'min': 1500.0, 'max': 2550.0}, {'current': 2550.0, 'min': 1500.0, 'max': 2550.0}, {'current': 2550.0, 'min': 1500.0, 'max': 2550.0}, {'current': 2550.0, 'min': 1500.0, 'max': 2550.0}, {'current': 2550.0, 'min': 1500.0, 'max': 2550.0}, {'current': 2550.0, 'min': 1500.0, 'max': 2550.0}, {'current': 2550.0, 'min': 1500.0, 'max': 2550.0}, {'current': 2550.0, 'min': 1500.0, 'max': 2550.0}, {'current': 2550.0, 'min': 1500.0, 'max': 2550.0}, {'current': 2550.0, 'min': 1500.0, 'max': 2550.0}, {'current': 2550.0, 'min': 1500.0, 'max': 2550.0}, {'current': 2550.0, 'min': 1500.0, 'max': 2550.0}, {'current': 2550.0, 'min': 1500.0, 'max': 2550.0}, {'current': 2550.0, 'min': 1500.0, 'max': 2550.0}, {'current': 2550.0, 'min': 1500.0, 'max': 2550.0}, {'current': 2550.0, 'min': 1500.0, 'max': 2550.0}, {'current': 2550.0, 'min': 1500.0, 'max': 2550.0}, {'current': 2550.0, 'min': 1500.0, 'max': 2550.0}, {'current': 2550.0, 'min': 1500.0, 'max': 2550.0}, {'current': 2550.0, 'min': 1500.0, 'max': 2550.0}, {'current': 2550.0, 'min': 1500.0, 'max': 2550.0}, {'current': 2550.0, 'min': 1500.0, 'max': 2550.0}, {'current': 2550.0, 'min': 1500.0, 'max': 2550.0}, {'current': 2550.0, 'min': 1500.0, 'max': 2550.0}, {'current': 2550.0, 'min': 1500.0, 'max': 2550.0}], 'disk': {'/': {'total': 91.78495407104492, 'used': 81.80239486694336}}, 'gpu': 'NVIDIA A100-SXM4-80GB', 'gpu_count': 1, 'gpu_devices': [{'name': 'NVIDIA A100-SXM4-80GB', 'memory_total': 85899345920}], 'memory': {'total': 2015.4624061584473}}
2023-12-06 22:02:19,640 INFO    HandlerThread:22535 [system_monitor.py:probe():224] Finished collecting system info
2023-12-06 22:02:19,641 INFO    HandlerThread:22535 [system_monitor.py:probe():227] Publishing system info
2023-12-06 22:02:19,641 DEBUG   HandlerThread:22535 [system_info.py:_save_pip():52] Saving list of pip packages installed into the current environment
2023-12-06 22:02:19,642 DEBUG   HandlerThread:22535 [system_info.py:_save_pip():68] Saving pip packages done
2023-12-06 22:02:19,642 DEBUG   HandlerThread:22535 [system_info.py:_save_conda():75] Saving list of conda packages installed into the current environment
2023-12-06 22:02:20,220 INFO    Thread-12 :22535 [dir_watcher.py:_on_file_created():271] file/dir created: /data/wenbo_guo/projects/Visual-Jailbreak-Language-Models/wandb/run-20231206_220218-v4mfrrpa/files/conda-environment.yaml
2023-12-06 22:02:20,220 INFO    Thread-12 :22535 [dir_watcher.py:_on_file_created():271] file/dir created: /data/wenbo_guo/projects/Visual-Jailbreak-Language-Models/wandb/run-20231206_220218-v4mfrrpa/files/requirements.txt
2023-12-06 22:02:29,161 DEBUG   HandlerThread:22535 [system_info.py:_save_conda():87] Saving conda packages done
2023-12-06 22:02:29,163 INFO    HandlerThread:22535 [system_monitor.py:probe():229] Finished publishing system info
2023-12-06 22:02:29,168 DEBUG   HandlerThread:22535 [handler.py:handle_request():146] handle_request: status_report
2023-12-06 22:02:29,168 DEBUG   HandlerThread:22535 [handler.py:handle_request():146] handle_request: keepalive
2023-12-06 22:02:29,168 DEBUG   SenderThread:22535 [sender.py:send():380] send: files
2023-12-06 22:02:29,168 INFO    SenderThread:22535 [sender.py:_save_file():1380] saving file wandb-metadata.json with policy now
2023-12-06 22:02:29,174 DEBUG   HandlerThread:22535 [handler.py:handle_request():146] handle_request: stop_status
2023-12-06 22:02:29,174 DEBUG   SenderThread:22535 [sender.py:send_request():407] send_request: stop_status
2023-12-06 22:02:29,217 DEBUG   HandlerThread:22535 [handler.py:handle_request():146] handle_request: internal_messages
2023-12-06 22:02:29,330 INFO    Thread-12 :22535 [dir_watcher.py:_on_file_modified():288] file/dir modified: /data/wenbo_guo/projects/Visual-Jailbreak-Language-Models/wandb/run-20231206_220218-v4mfrrpa/files/conda-environment.yaml
2023-12-06 22:02:29,330 INFO    Thread-12 :22535 [dir_watcher.py:_on_file_created():271] file/dir created: /data/wenbo_guo/projects/Visual-Jailbreak-Language-Models/wandb/run-20231206_220218-v4mfrrpa/files/wandb-metadata.json
2023-12-06 22:02:29,354 DEBUG   SenderThread:22535 [sender.py:send():380] send: telemetry
2023-12-06 22:02:29,354 DEBUG   HandlerThread:22535 [handler.py:handle_request():146] handle_request: status_report
2023-12-06 22:02:29,531 DEBUG   HandlerThread:22535 [handler.py:handle_request():146] handle_request: log_artifact
2023-12-06 22:02:29,532 DEBUG   SenderThread:22535 [sender.py:send_request():407] send_request: log_artifact
2023-12-06 22:02:29,589 INFO    wandb-upload_0:22535 [upload_job.py:push():131] Uploaded file /tmp/tmps16mwkq_wandb/2gr2i3q0-wandb-metadata.json
2023-12-06 22:02:30,691 INFO    wandb-upload_0:22535 [upload_job.py:push():89] Uploaded file /data/wenbo_guo/.local/share/wandb/artifacts/staging/tmpd863di_x
2023-12-06 22:02:31,378 INFO    SenderThread:22535 [sender.py:send_request_log_artifact():1446] logged artifact source-poison_result-minigpt_blackbox.py - {'id': 'QXJ0aWZhY3Q6NjU5NTg4OTAx', 'state': 'PENDING', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjEyMTQ2ODU4MA==', 'latestArtifact': None}}
2023-12-06 22:02:31,399 INFO    Thread-12 :22535 [dir_watcher.py:_on_file_created():271] file/dir created: /data/wenbo_guo/projects/Visual-Jailbreak-Language-Models/wandb/run-20231206_220218-v4mfrrpa/files/output.log
2023-12-06 22:02:33,457 INFO    Thread-12 :22535 [dir_watcher.py:_on_file_modified():288] file/dir modified: /data/wenbo_guo/projects/Visual-Jailbreak-Language-Models/wandb/run-20231206_220218-v4mfrrpa/files/output.log
2023-12-06 22:02:34,463 DEBUG   HandlerThread:22535 [handler.py:handle_request():146] handle_request: status_report
2023-12-06 22:02:35,505 INFO    Thread-12 :22535 [dir_watcher.py:_on_file_modified():288] file/dir modified: /data/wenbo_guo/projects/Visual-Jailbreak-Language-Models/wandb/run-20231206_220218-v4mfrrpa/files/output.log
2023-12-06 22:02:36,506 INFO    Thread-12 :22535 [dir_watcher.py:_on_file_modified():288] file/dir modified: /data/wenbo_guo/projects/Visual-Jailbreak-Language-Models/wandb/run-20231206_220218-v4mfrrpa/files/output.log
2023-12-06 22:02:39,484 DEBUG   HandlerThread:22535 [handler.py:handle_request():146] handle_request: status_report
2023-12-06 22:02:44,174 DEBUG   HandlerThread:22535 [handler.py:handle_request():146] handle_request: stop_status
2023-12-06 22:02:44,174 DEBUG   SenderThread:22535 [sender.py:send_request():407] send_request: stop_status
2023-12-06 22:02:44,177 DEBUG   HandlerThread:22535 [handler.py:handle_request():146] handle_request: internal_messages
2023-12-06 22:02:45,385 DEBUG   HandlerThread:22535 [handler.py:handle_request():146] handle_request: status_report
2023-12-06 22:02:50,392 DEBUG   HandlerThread:22535 [handler.py:handle_request():146] handle_request: status_report
2023-12-06 22:02:50,710 INFO    Thread-12 :22535 [dir_watcher.py:_on_file_modified():288] file/dir modified: /data/wenbo_guo/projects/Visual-Jailbreak-Language-Models/wandb/run-20231206_220218-v4mfrrpa/files/config.yaml
2023-12-06 22:02:55,623 DEBUG   HandlerThread:22535 [handler.py:handle_request():146] handle_request: status_report
2023-12-06 22:02:59,175 DEBUG   HandlerThread:22535 [handler.py:handle_request():146] handle_request: internal_messages
2023-12-06 22:02:59,175 DEBUG   HandlerThread:22535 [handler.py:handle_request():146] handle_request: stop_status
2023-12-06 22:02:59,175 DEBUG   SenderThread:22535 [sender.py:send_request():407] send_request: stop_status
2023-12-06 22:03:01,320 DEBUG   HandlerThread:22535 [handler.py:handle_request():146] handle_request: status_report
2023-12-06 22:03:06,089 INFO    Thread-12 :22535 [dir_watcher.py:_on_file_modified():288] file/dir modified: /data/wenbo_guo/projects/Visual-Jailbreak-Language-Models/wandb/run-20231206_220218-v4mfrrpa/files/output.log
2023-12-06 22:03:06,456 DEBUG   HandlerThread:22535 [handler.py:handle_request():146] handle_request: status_report
2023-12-06 22:03:10,187 INFO    Thread-12 :22535 [dir_watcher.py:_on_file_modified():288] file/dir modified: /data/wenbo_guo/projects/Visual-Jailbreak-Language-Models/wandb/run-20231206_220218-v4mfrrpa/files/output.log
2023-12-06 22:03:11,632 DEBUG   HandlerThread:22535 [handler.py:handle_request():146] handle_request: status_report
2023-12-06 22:03:14,178 DEBUG   HandlerThread:22535 [handler.py:handle_request():146] handle_request: internal_messages
2023-12-06 22:03:14,191 DEBUG   HandlerThread:22535 [handler.py:handle_request():146] handle_request: stop_status
2023-12-06 22:03:14,191 DEBUG   SenderThread:22535 [sender.py:send_request():407] send_request: stop_status
2023-12-06 22:03:17,334 DEBUG   HandlerThread:22535 [handler.py:handle_request():146] handle_request: status_report
2023-12-06 22:03:19,381 DEBUG   SystemMonitor:22535 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2023-12-06 22:03:19,383 DEBUG   SenderThread:22535 [sender.py:send():380] send: stats
2023-12-06 22:03:22,392 DEBUG   HandlerThread:22535 [handler.py:handle_request():146] handle_request: status_report
2023-12-06 22:03:27,396 DEBUG   HandlerThread:22535 [handler.py:handle_request():146] handle_request: status_report
2023-12-06 22:03:29,178 DEBUG   HandlerThread:22535 [handler.py:handle_request():146] handle_request: internal_messages
2023-12-06 22:03:29,189 DEBUG   HandlerThread:22535 [handler.py:handle_request():146] handle_request: stop_status
2023-12-06 22:03:29,189 DEBUG   SenderThread:22535 [sender.py:send_request():407] send_request: stop_status
2023-12-06 22:03:29,650 INFO    Thread-12 :22535 [dir_watcher.py:_on_file_modified():288] file/dir modified: /data/wenbo_guo/projects/Visual-Jailbreak-Language-Models/wandb/run-20231206_220218-v4mfrrpa/files/output.log
2023-12-06 22:03:32,550 DEBUG   HandlerThread:22535 [handler.py:handle_request():146] handle_request: status_report
2023-12-06 22:03:33,742 INFO    Thread-12 :22535 [dir_watcher.py:_on_file_modified():288] file/dir modified: /data/wenbo_guo/projects/Visual-Jailbreak-Language-Models/wandb/run-20231206_220218-v4mfrrpa/files/output.log
2023-12-06 22:03:37,553 DEBUG   HandlerThread:22535 [handler.py:handle_request():146] handle_request: status_report
2023-12-06 22:03:42,553 DEBUG   HandlerThread:22535 [handler.py:handle_request():146] handle_request: status_report
2023-12-06 22:03:44,184 DEBUG   HandlerThread:22535 [handler.py:handle_request():146] handle_request: internal_messages
2023-12-06 22:03:44,198 DEBUG   HandlerThread:22535 [handler.py:handle_request():146] handle_request: stop_status
2023-12-06 22:03:44,198 DEBUG   SenderThread:22535 [sender.py:send_request():407] send_request: stop_status
2023-12-06 22:03:48,279 DEBUG   HandlerThread:22535 [handler.py:handle_request():146] handle_request: status_report
2023-12-06 22:03:49,385 DEBUG   SenderThread:22535 [sender.py:send():380] send: stats
2023-12-06 22:03:53,388 DEBUG   HandlerThread:22535 [handler.py:handle_request():146] handle_request: status_report
2023-12-06 22:03:56,192 INFO    Thread-12 :22535 [dir_watcher.py:_on_file_modified():288] file/dir modified: /data/wenbo_guo/projects/Visual-Jailbreak-Language-Models/wandb/run-20231206_220218-v4mfrrpa/files/output.log
2023-12-06 22:03:58,474 DEBUG   HandlerThread:22535 [handler.py:handle_request():146] handle_request: status_report
2023-12-06 22:03:59,186 DEBUG   HandlerThread:22535 [handler.py:handle_request():146] handle_request: internal_messages
2023-12-06 22:03:59,187 DEBUG   HandlerThread:22535 [handler.py:handle_request():146] handle_request: stop_status
2023-12-06 22:03:59,187 DEBUG   SenderThread:22535 [sender.py:send_request():407] send_request: stop_status
2023-12-06 22:04:00,339 INFO    Thread-12 :22535 [dir_watcher.py:_on_file_modified():288] file/dir modified: /data/wenbo_guo/projects/Visual-Jailbreak-Language-Models/wandb/run-20231206_220218-v4mfrrpa/files/output.log
2023-12-06 22:04:04,350 DEBUG   HandlerThread:22535 [handler.py:handle_request():146] handle_request: status_report
2023-12-06 22:04:09,368 DEBUG   HandlerThread:22535 [handler.py:handle_request():146] handle_request: status_report
2023-12-06 22:04:14,189 DEBUG   HandlerThread:22535 [handler.py:handle_request():146] handle_request: internal_messages
2023-12-06 22:04:14,192 DEBUG   HandlerThread:22535 [handler.py:handle_request():146] handle_request: stop_status
2023-12-06 22:04:14,192 DEBUG   SenderThread:22535 [sender.py:send_request():407] send_request: stop_status
2023-12-06 22:04:15,346 DEBUG   HandlerThread:22535 [handler.py:handle_request():146] handle_request: status_report
2023-12-06 22:04:19,387 DEBUG   SenderThread:22535 [sender.py:send():380] send: stats
2023-12-06 22:04:20,389 DEBUG   HandlerThread:22535 [handler.py:handle_request():146] handle_request: status_report
2023-12-06 22:04:23,827 INFO    Thread-12 :22535 [dir_watcher.py:_on_file_modified():288] file/dir modified: /data/wenbo_guo/projects/Visual-Jailbreak-Language-Models/wandb/run-20231206_220218-v4mfrrpa/files/output.log
2023-12-06 22:04:25,791 DEBUG   HandlerThread:22535 [handler.py:handle_request():146] handle_request: status_report
2023-12-06 22:04:27,908 INFO    Thread-12 :22535 [dir_watcher.py:_on_file_modified():288] file/dir modified: /data/wenbo_guo/projects/Visual-Jailbreak-Language-Models/wandb/run-20231206_220218-v4mfrrpa/files/output.log
2023-12-06 22:04:29,192 DEBUG   HandlerThread:22535 [handler.py:handle_request():146] handle_request: internal_messages
2023-12-06 22:04:29,192 DEBUG   HandlerThread:22535 [handler.py:handle_request():146] handle_request: stop_status
2023-12-06 22:04:29,193 DEBUG   SenderThread:22535 [sender.py:send_request():407] send_request: stop_status
2023-12-06 22:04:31,335 DEBUG   HandlerThread:22535 [handler.py:handle_request():146] handle_request: status_report
2023-12-06 22:04:36,332 DEBUG   HandlerThread:22535 [handler.py:handle_request():146] handle_request: status_report
2023-12-06 22:04:39,255 DEBUG   HandlerThread:22535 [handler.py:handle_request():146] handle_request: partial_history
2023-12-06 22:04:39,256 DEBUG   SenderThread:22535 [sender.py:send():380] send: history
2023-12-06 22:04:39,257 DEBUG   SenderThread:22535 [sender.py:send_request():407] send_request: summary_record
2023-12-06 22:04:39,258 INFO    SenderThread:22535 [sender.py:_save_file():1380] saving file wandb-summary.json with policy end
2023-12-06 22:04:40,081 INFO    Thread-12 :22535 [dir_watcher.py:_on_file_modified():288] file/dir modified: /data/wenbo_guo/projects/Visual-Jailbreak-Language-Models/wandb/run-20231206_220218-v4mfrrpa/files/output.log
2023-12-06 22:04:40,082 INFO    Thread-12 :22535 [dir_watcher.py:_on_file_created():271] file/dir created: /data/wenbo_guo/projects/Visual-Jailbreak-Language-Models/wandb/run-20231206_220218-v4mfrrpa/files/wandb-summary.json
2023-12-06 22:04:42,259 DEBUG   HandlerThread:22535 [handler.py:handle_request():146] handle_request: status_report
2023-12-06 22:04:44,087 INFO    Thread-12 :22535 [dir_watcher.py:_on_file_modified():288] file/dir modified: /data/wenbo_guo/projects/Visual-Jailbreak-Language-Models/wandb/run-20231206_220218-v4mfrrpa/files/output.log
2023-12-06 22:04:44,193 DEBUG   HandlerThread:22535 [handler.py:handle_request():146] handle_request: stop_status
2023-12-06 22:04:44,193 DEBUG   HandlerThread:22535 [handler.py:handle_request():146] handle_request: internal_messages
2023-12-06 22:04:44,194 DEBUG   SenderThread:22535 [sender.py:send_request():407] send_request: stop_status
2023-12-06 22:04:47,289 DEBUG   HandlerThread:22535 [handler.py:handle_request():146] handle_request: status_report
2023-12-06 22:04:49,390 DEBUG   SenderThread:22535 [sender.py:send():380] send: stats
2023-12-06 22:04:52,392 DEBUG   HandlerThread:22535 [handler.py:handle_request():146] handle_request: status_report
2023-12-06 22:04:57,393 DEBUG   HandlerThread:22535 [handler.py:handle_request():146] handle_request: status_report
2023-12-06 22:04:59,193 DEBUG   HandlerThread:22535 [handler.py:handle_request():146] handle_request: stop_status
2023-12-06 22:04:59,193 DEBUG   SenderThread:22535 [sender.py:send_request():407] send_request: stop_status
2023-12-06 22:04:59,234 DEBUG   HandlerThread:22535 [handler.py:handle_request():146] handle_request: internal_messages
2023-12-06 22:05:03,325 DEBUG   HandlerThread:22535 [handler.py:handle_request():146] handle_request: status_report
2023-12-06 22:05:06,389 INFO    Thread-12 :22535 [dir_watcher.py:_on_file_modified():288] file/dir modified: /data/wenbo_guo/projects/Visual-Jailbreak-Language-Models/wandb/run-20231206_220218-v4mfrrpa/files/output.log
2023-12-06 22:05:08,429 INFO    Thread-12 :22535 [dir_watcher.py:_on_file_modified():288] file/dir modified: /data/wenbo_guo/projects/Visual-Jailbreak-Language-Models/wandb/run-20231206_220218-v4mfrrpa/files/output.log
2023-12-06 22:05:08,831 DEBUG   HandlerThread:22535 [handler.py:handle_request():146] handle_request: status_report
2023-12-06 22:05:10,436 INFO    Thread-12 :22535 [dir_watcher.py:_on_file_modified():288] file/dir modified: /data/wenbo_guo/projects/Visual-Jailbreak-Language-Models/wandb/run-20231206_220218-v4mfrrpa/files/output.log
2023-12-06 22:05:14,198 DEBUG   HandlerThread:22535 [handler.py:handle_request():146] handle_request: stop_status
2023-12-06 22:05:14,202 DEBUG   HandlerThread:22535 [handler.py:handle_request():146] handle_request: internal_messages
2023-12-06 22:05:14,204 DEBUG   SenderThread:22535 [sender.py:send_request():407] send_request: stop_status
