2023-12-08 22:12:23,400 INFO    StreamThr :105232 [internal.py:wandb_internal():86] W&B internal server running at pid: 105232, started at: 2023-12-08 22:12:23.399688
2023-12-08 22:12:23,901 DEBUG   HandlerThread:105232 [system_monitor.py:probe():223] {'os': 'Linux-3.10.0-1160.83.1.0.1.el7.x86_64-x86_64-with-glibc2.17', 'python': '3.9.18', 'heartbeatAt': '2023-12-08T22:12:23.868409', 'startedAt': '2023-12-08T22:12:23.363222', 'docker': None, 'cuda': None, 'args': ('--cfg-path', 'eval_configs/minigpt4_eval.yaml', '--gpu-id', '0', '--image_path', 'adversarial_images/prompt_unconstrained.bmp'), 'state': 'running', 'program': '/data/wenbo_guo/projects/Visual-Jailbreak-Language-Models/minigpt_blackbox.py', 'codePathLocal': 'minigpt_blackbox.py', 'codePath': 'minigpt_blackbox.py', 'git': {'remote': 'https://github.com/WYT8506/Visual-Jailbreak-Language-Models.git', 'commit': '18f9b37f92b2090531c796f7d0f0592727860c20'}, 'email': 'chrguo@ucdavis.edu', 'root': '/data/wenbo_guo/projects/Visual-Jailbreak-Language-Models', 'host': 'compute-permanent-node-863', 'username': 'wenbo_guo', 'executable': '/data/wenbo_guo/miniconda3/envs/minigpt4/bin/python', 'cpu_count': 128, 'cpu_count_logical': 128, 'cpu_freq': {'current': 2550.0, 'min': 1500.0, 'max': 2550.0}, 'cpu_freq_per_core': [{'current': 2550.0, 'min': 1500.0, 'max': 2550.0}, {'current': 2550.0, 'min': 1500.0, 'max': 2550.0}, {'current': 2550.0, 'min': 1500.0, 'max': 2550.0}, {'current': 2550.0, 'min': 1500.0, 'max': 2550.0}, {'current': 2550.0, 'min': 1500.0, 'max': 2550.0}, {'current': 2550.0, 'min': 1500.0, 'max': 2550.0}, {'current': 2550.0, 'min': 1500.0, 'max': 2550.0}, {'current': 2550.0, 'min': 1500.0, 'max': 2550.0}, {'current': 2550.0, 'min': 1500.0, 'max': 2550.0}, {'current': 2550.0, 'min': 1500.0, 'max': 2550.0}, {'current': 2550.0, 'min': 1500.0, 'max': 2550.0}, {'current': 2550.0, 'min': 1500.0, 'max': 2550.0}, {'current': 2550.0, 'min': 1500.0, 'max': 2550.0}, {'current': 2550.0, 'min': 1500.0, 'max': 2550.0}, {'current': 2550.0, 'min': 1500.0, 'max': 2550.0}, {'current': 2550.0, 'min': 1500.0, 'max': 2550.0}, {'current': 2550.0, 'min': 1500.0, 'max': 2550.0}, {'current': 2550.0, 'min': 1500.0, 'max': 2550.0}, {'current': 2550.0, 'min': 1500.0, 'max': 2550.0}, {'current': 2550.0, 'min': 1500.0, 'max': 2550.0}, {'current': 2550.0, 'min': 1500.0, 'max': 2550.0}, {'current': 2550.0, 'min': 1500.0, 'max': 2550.0}, {'current': 2550.0, 'min': 1500.0, 'max': 2550.0}, {'current': 2550.0, 'min': 1500.0, 'max': 2550.0}, {'current': 2550.0, 'min': 1500.0, 'max': 2550.0}, {'current': 2550.0, 'min': 1500.0, 'max': 2550.0}, {'current': 2550.0, 'min': 1500.0, 'max': 2550.0}, {'current': 2550.0, 'min': 1500.0, 'max': 2550.0}, {'current': 2550.0, 'min': 1500.0, 'max': 2550.0}, {'current': 2550.0, 'min': 1500.0, 'max': 2550.0}, {'current': 2550.0, 'min': 1500.0, 'max': 2550.0}, {'current': 2550.0, 'min': 1500.0, 'max': 2550.0}, {'current': 2550.0, 'min': 1500.0, 'max': 2550.0}, {'current': 2550.0, 'min': 1500.0, 'max': 2550.0}, {'current': 2550.0, 'min': 1500.0, 'max': 2550.0}, {'current': 2550.0, 'min': 1500.0, 'max': 2550.0}, {'current': 2550.0, 'min': 1500.0, 'max': 2550.0}, {'current': 2550.0, 'min': 1500.0, 'max': 2550.0}, {'current': 2550.0, 'min': 1500.0, 'max': 2550.0}, {'current': 2550.0, 'min': 1500.0, 'max': 2550.0}, {'current': 2550.0, 'min': 1500.0, 'max': 2550.0}, {'current': 2550.0, 'min': 1500.0, 'max': 2550.0}, {'current': 2550.0, 'min': 1500.0, 'max': 2550.0}, {'current': 2550.0, 'min': 1500.0, 'max': 2550.0}, {'current': 2550.0, 'min': 1500.0, 'max': 2550.0}, {'current': 2550.0, 'min': 1500.0, 'max': 2550.0}, {'current': 2550.0, 'min': 1500.0, 'max': 2550.0}, {'current': 2550.0, 'min': 1500.0, 'max': 2550.0}, {'current': 2550.0, 'min': 1500.0, 'max': 2550.0}, {'current': 2550.0, 'min': 1500.0, 'max': 2550.0}, {'current': 2550.0, 'min': 1500.0, 'max': 2550.0}, {'current': 2550.0, 'min': 1500.0, 'max': 2550.0}, {'current': 2550.0, 'min': 1500.0, 'max': 2550.0}, {'current': 2550.0, 'min': 1500.0, 'max': 2550.0}, {'current': 2550.0, 'min': 1500.0, 'max': 2550.0}, {'current': 2550.0, 'min': 1500.0, 'max': 2550.0}, {'current': 2550.0, 'min': 1500.0, 'max': 2550.0}, {'current': 2550.0, 'min': 1500.0, 'max': 2550.0}, {'current': 2550.0, 'min': 1500.0, 'max': 2550.0}, {'current': 2550.0, 'min': 1500.0, 'max': 2550.0}, {'current': 2550.0, 'min': 1500.0, 'max': 2550.0}, {'current': 2550.0, 'min': 1500.0, 'max': 2550.0}, {'current': 2550.0, 'min': 1500.0, 'max': 2550.0}, {'current': 2550.0, 'min': 1500.0, 'max': 2550.0}, {'current': 2550.0, 'min': 1500.0, 'max': 2550.0}, {'current': 2550.0, 'min': 1500.0, 'max': 2550.0}, {'current': 2550.0, 'min': 1500.0, 'max': 2550.0}, {'current': 2550.0, 'min': 1500.0, 'max': 2550.0}, {'current': 2550.0, 'min': 1500.0, 'max': 2550.0}, {'current': 2550.0, 'min': 1500.0, 'max': 2550.0}, {'current': 2550.0, 'min': 1500.0, 'max': 2550.0}, {'current': 2550.0, 'min': 1500.0, 'max': 2550.0}, {'current': 2550.0, 'min': 1500.0, 'max': 2550.0}, {'current': 2550.0, 'min': 1500.0, 'max': 2550.0}, {'current': 2550.0, 'min': 1500.0, 'max': 2550.0}, {'current': 2550.0, 'min': 1500.0, 'max': 2550.0}, {'current': 2550.0, 'min': 1500.0, 'max': 2550.0}, {'current': 2550.0, 'min': 1500.0, 'max': 2550.0}, {'current': 2550.0, 'min': 1500.0, 'max': 2550.0}, {'current': 2550.0, 'min': 1500.0, 'max': 2550.0}, {'current': 2550.0, 'min': 1500.0, 'max': 2550.0}, {'current': 2550.0, 'min': 1500.0, 'max': 2550.0}, {'current': 2550.0, 'min': 1500.0, 'max': 2550.0}, {'current': 2550.0, 'min': 1500.0, 'max': 2550.0}, {'current': 2550.0, 'min': 1500.0, 'max': 2550.0}, {'current': 2550.0, 'min': 1500.0, 'max': 2550.0}, {'current': 2550.0, 'min': 1500.0, 'max': 2550.0}, {'current': 2550.0, 'min': 1500.0, 'max': 2550.0}, {'current': 2550.0, 'min': 1500.0, 'max': 2550.0}, {'current': 2550.0, 'min': 1500.0, 'max': 2550.0}, {'current': 2550.0, 'min': 1500.0, 'max': 2550.0}, {'current': 2550.0, 'min': 1500.0, 'max': 2550.0}, {'current': 2550.0, 'min': 1500.0, 'max': 2550.0}, {'current': 2550.0, 'min': 1500.0, 'max': 2550.0}, {'current': 2550.0, 'min': 1500.0, 'max': 2550.0}, {'current': 2550.0, 'min': 1500.0, 'max': 2550.0}, {'current': 2550.0, 'min': 1500.0, 'max': 2550.0}, {'current': 2550.0, 'min': 1500.0, 'max': 2550.0}, {'current': 2550.0, 'min': 1500.0, 'max': 2550.0}, {'current': 2550.0, 'min': 1500.0, 'max': 2550.0}, {'current': 2550.0, 'min': 1500.0, 'max': 2550.0}, {'current': 2550.0, 'min': 1500.0, 'max': 2550.0}, {'current': 2550.0, 'min': 1500.0, 'max': 2550.0}, {'current': 2550.0, 'min': 1500.0, 'max': 2550.0}, {'current': 2550.0, 'min': 1500.0, 'max': 2550.0}, {'current': 2550.0, 'min': 1500.0, 'max': 2550.0}, {'current': 2550.0, 'min': 1500.0, 'max': 2550.0}, {'current': 2550.0, 'min': 1500.0, 'max': 2550.0}, {'current': 2550.0, 'min': 1500.0, 'max': 2550.0}, {'current': 2550.0, 'min': 1500.0, 'max': 2550.0}, {'current': 2550.0, 'min': 1500.0, 'max': 2550.0}, {'current': 2550.0, 'min': 1500.0, 'max': 2550.0}, {'current': 2550.0, 'min': 1500.0, 'max': 2550.0}, {'current': 2550.0, 'min': 1500.0, 'max': 2550.0}, {'current': 2550.0, 'min': 1500.0, 'max': 2550.0}, {'current': 2550.0, 'min': 1500.0, 'max': 2550.0}, {'current': 2550.0, 'min': 1500.0, 'max': 2550.0}, {'current': 2550.0, 'min': 1500.0, 'max': 2550.0}, {'current': 2550.0, 'min': 1500.0, 'max': 2550.0}, {'current': 2550.0, 'min': 1500.0, 'max': 2550.0}, {'current': 2550.0, 'min': 1500.0, 'max': 2550.0}, {'current': 2550.0, 'min': 1500.0, 'max': 2550.0}, {'current': 2550.0, 'min': 1500.0, 'max': 2550.0}, {'current': 2550.0, 'min': 1500.0, 'max': 2550.0}, {'current': 2550.0, 'min': 1500.0, 'max': 2550.0}, {'current': 2550.0, 'min': 1500.0, 'max': 2550.0}, {'current': 2550.0, 'min': 1500.0, 'max': 2550.0}, {'current': 2550.0, 'min': 1500.0, 'max': 2550.0}], 'disk': {'/': {'total': 91.78495407104492, 'used': 82.17433166503906}}, 'gpu': 'NVIDIA A100-SXM4-80GB', 'gpu_count': 1, 'gpu_devices': [{'name': 'NVIDIA A100-SXM4-80GB', 'memory_total': 85899345920}], 'memory': {'total': 2015.4624099731445}}
2023-12-08 22:12:23,901 INFO    HandlerThread:105232 [system_monitor.py:probe():224] Finished collecting system info
2023-12-08 22:12:23,901 INFO    HandlerThread:105232 [system_monitor.py:probe():227] Publishing system info
2023-12-08 22:12:23,901 DEBUG   HandlerThread:105232 [system_info.py:_save_pip():52] Saving list of pip packages installed into the current environment
2023-12-08 22:12:23,902 DEBUG   HandlerThread:105232 [system_info.py:_save_pip():68] Saving pip packages done
2023-12-08 22:12:23,902 DEBUG   HandlerThread:105232 [system_info.py:_save_conda():75] Saving list of conda packages installed into the current environment
2023-12-08 22:12:24,770 INFO    Thread-12 :105232 [dir_watcher.py:_on_file_created():271] file/dir created: /data/wenbo_guo/projects/Visual-Jailbreak-Language-Models/wandb/run-20231208_221223-d6wqo9q1/files/conda-environment.yaml
2023-12-08 22:12:24,770 INFO    Thread-12 :105232 [dir_watcher.py:_on_file_created():271] file/dir created: /data/wenbo_guo/projects/Visual-Jailbreak-Language-Models/wandb/run-20231208_221223-d6wqo9q1/files/requirements.txt
2023-12-08 22:12:28,238 DEBUG   HandlerThread:105232 [system_info.py:_save_conda():87] Saving conda packages done
2023-12-08 22:12:28,240 INFO    HandlerThread:105232 [system_monitor.py:probe():229] Finished publishing system info
2023-12-08 22:12:28,245 DEBUG   SenderThread:105232 [sender.py:send():380] send: files
2023-12-08 22:12:28,245 INFO    SenderThread:105232 [sender.py:_save_file():1380] saving file wandb-metadata.json with policy now
2023-12-08 22:12:28,250 DEBUG   HandlerThread:105232 [handler.py:handle_request():146] handle_request: stop_status
2023-12-08 22:12:28,251 DEBUG   HandlerThread:105232 [handler.py:handle_request():146] handle_request: internal_messages
2023-12-08 22:12:28,251 DEBUG   SenderThread:105232 [sender.py:send_request():407] send_request: stop_status
2023-12-08 22:12:28,381 DEBUG   SenderThread:105232 [sender.py:send():380] send: telemetry
2023-12-08 22:12:28,578 DEBUG   HandlerThread:105232 [handler.py:handle_request():146] handle_request: log_artifact
2023-12-08 22:12:28,578 DEBUG   SenderThread:105232 [sender.py:send_request():407] send_request: log_artifact
2023-12-08 22:12:28,642 INFO    wandb-upload_0:105232 [upload_job.py:push():131] Uploaded file /tmp/tmp6xs29pr_wandb/goptg5bw-wandb-metadata.json
2023-12-08 22:12:28,774 INFO    Thread-12 :105232 [dir_watcher.py:_on_file_modified():288] file/dir modified: /data/wenbo_guo/projects/Visual-Jailbreak-Language-Models/wandb/run-20231208_221223-d6wqo9q1/files/conda-environment.yaml
2023-12-08 22:12:28,774 INFO    Thread-12 :105232 [dir_watcher.py:_on_file_created():271] file/dir created: /data/wenbo_guo/projects/Visual-Jailbreak-Language-Models/wandb/run-20231208_221223-d6wqo9q1/files/wandb-metadata.json
2023-12-08 22:12:29,474 INFO    wandb-upload_0:105232 [upload_job.py:push():89] Uploaded file /data/wenbo_guo/.local/share/wandb/artifacts/staging/tmp7u0k39iv
2023-12-08 22:12:30,213 INFO    SenderThread:105232 [sender.py:send_request_log_artifact():1446] logged artifact source-poison_result-minigpt_blackbox.py - {'id': 'QXJ0aWZhY3Q6NjYxODg0MTYz', 'state': 'PENDING', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjEyMTQ2ODU4MA==', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6NjYxNzgxMTQ5', 'versionIndex': 2}}}
2023-12-08 22:12:30,214 DEBUG   HandlerThread:105232 [handler.py:handle_request():146] handle_request: status_report
2023-12-08 22:12:30,776 INFO    Thread-12 :105232 [dir_watcher.py:_on_file_created():271] file/dir created: /data/wenbo_guo/projects/Visual-Jailbreak-Language-Models/wandb/run-20231208_221223-d6wqo9q1/files/output.log
2023-12-08 22:12:32,779 INFO    Thread-12 :105232 [dir_watcher.py:_on_file_modified():288] file/dir modified: /data/wenbo_guo/projects/Visual-Jailbreak-Language-Models/wandb/run-20231208_221223-d6wqo9q1/files/output.log
2023-12-08 22:12:34,782 INFO    Thread-12 :105232 [dir_watcher.py:_on_file_modified():288] file/dir modified: /data/wenbo_guo/projects/Visual-Jailbreak-Language-Models/wandb/run-20231208_221223-d6wqo9q1/files/output.log
2023-12-08 22:12:35,586 DEBUG   HandlerThread:105232 [handler.py:handle_request():146] handle_request: status_report
2023-12-08 22:12:35,783 INFO    Thread-12 :105232 [dir_watcher.py:_on_file_modified():288] file/dir modified: /data/wenbo_guo/projects/Visual-Jailbreak-Language-Models/wandb/run-20231208_221223-d6wqo9q1/files/output.log
2023-12-08 22:12:40,587 DEBUG   HandlerThread:105232 [handler.py:handle_request():146] handle_request: status_report
2023-12-08 22:12:43,250 DEBUG   HandlerThread:105232 [handler.py:handle_request():146] handle_request: stop_status
2023-12-08 22:12:43,250 DEBUG   SenderThread:105232 [sender.py:send_request():407] send_request: stop_status
2023-12-08 22:12:43,252 DEBUG   HandlerThread:105232 [handler.py:handle_request():146] handle_request: internal_messages
2023-12-08 22:12:44,794 INFO    Thread-12 :105232 [dir_watcher.py:_on_file_modified():288] file/dir modified: /data/wenbo_guo/projects/Visual-Jailbreak-Language-Models/wandb/run-20231208_221223-d6wqo9q1/files/output.log
2023-12-08 22:12:45,921 DEBUG   HandlerThread:105232 [handler.py:handle_request():146] handle_request: status_report
2023-12-08 22:12:46,799 INFO    Thread-12 :105232 [dir_watcher.py:_on_file_modified():288] file/dir modified: /data/wenbo_guo/projects/Visual-Jailbreak-Language-Models/wandb/run-20231208_221223-d6wqo9q1/files/output.log
2023-12-08 22:12:50,960 DEBUG   HandlerThread:105232 [handler.py:handle_request():146] handle_request: status_report
2023-12-08 22:12:55,964 DEBUG   HandlerThread:105232 [handler.py:handle_request():146] handle_request: status_report
2023-12-08 22:12:56,813 INFO    Thread-12 :105232 [dir_watcher.py:_on_file_modified():288] file/dir modified: /data/wenbo_guo/projects/Visual-Jailbreak-Language-Models/wandb/run-20231208_221223-d6wqo9q1/files/config.yaml
2023-12-08 22:12:58,251 DEBUG   HandlerThread:105232 [handler.py:handle_request():146] handle_request: stop_status
2023-12-08 22:12:58,251 DEBUG   HandlerThread:105232 [handler.py:handle_request():146] handle_request: internal_messages
2023-12-08 22:12:58,251 DEBUG   SenderThread:105232 [sender.py:send_request():407] send_request: stop_status
2023-12-08 22:13:01,416 DEBUG   HandlerThread:105232 [handler.py:handle_request():146] handle_request: status_report
2023-12-08 22:13:06,416 DEBUG   HandlerThread:105232 [handler.py:handle_request():146] handle_request: status_report
2023-12-08 22:13:10,832 INFO    Thread-12 :105232 [dir_watcher.py:_on_file_modified():288] file/dir modified: /data/wenbo_guo/projects/Visual-Jailbreak-Language-Models/wandb/run-20231208_221223-d6wqo9q1/files/output.log
2023-12-08 22:13:11,457 DEBUG   HandlerThread:105232 [handler.py:handle_request():146] handle_request: status_report
2023-12-08 22:13:13,250 DEBUG   HandlerThread:105232 [handler.py:handle_request():146] handle_request: stop_status
2023-12-08 22:13:13,250 DEBUG   SenderThread:105232 [sender.py:send_request():407] send_request: stop_status
2023-12-08 22:13:13,252 DEBUG   HandlerThread:105232 [handler.py:handle_request():146] handle_request: internal_messages
2023-12-08 22:13:14,838 INFO    Thread-12 :105232 [dir_watcher.py:_on_file_modified():288] file/dir modified: /data/wenbo_guo/projects/Visual-Jailbreak-Language-Models/wandb/run-20231208_221223-d6wqo9q1/files/output.log
2023-12-08 22:13:17,382 DEBUG   HandlerThread:105232 [handler.py:handle_request():146] handle_request: status_report
2023-12-08 22:13:22,382 DEBUG   HandlerThread:105232 [handler.py:handle_request():146] handle_request: status_report
2023-12-08 22:13:23,843 DEBUG   SystemMonitor:105232 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2023-12-08 22:13:23,844 DEBUG   SenderThread:105232 [sender.py:send():380] send: stats
2023-12-08 22:13:27,845 DEBUG   HandlerThread:105232 [handler.py:handle_request():146] handle_request: status_report
2023-12-08 22:13:28,250 DEBUG   HandlerThread:105232 [handler.py:handle_request():146] handle_request: stop_status
2023-12-08 22:13:28,250 DEBUG   SenderThread:105232 [sender.py:send_request():407] send_request: stop_status
2023-12-08 22:13:28,289 DEBUG   HandlerThread:105232 [handler.py:handle_request():146] handle_request: internal_messages
2023-12-08 22:13:32,861 INFO    Thread-12 :105232 [dir_watcher.py:_on_file_modified():288] file/dir modified: /data/wenbo_guo/projects/Visual-Jailbreak-Language-Models/wandb/run-20231208_221223-d6wqo9q1/files/output.log
2023-12-08 22:13:33,110 DEBUG   HandlerThread:105232 [handler.py:handle_request():146] handle_request: status_report
2023-12-08 22:13:36,867 INFO    Thread-12 :105232 [dir_watcher.py:_on_file_modified():288] file/dir modified: /data/wenbo_guo/projects/Visual-Jailbreak-Language-Models/wandb/run-20231208_221223-d6wqo9q1/files/output.log
2023-12-08 22:13:38,642 DEBUG   HandlerThread:105232 [handler.py:handle_request():146] handle_request: status_report
2023-12-08 22:13:43,251 DEBUG   HandlerThread:105232 [handler.py:handle_request():146] handle_request: internal_messages
2023-12-08 22:13:43,251 DEBUG   HandlerThread:105232 [handler.py:handle_request():146] handle_request: stop_status
2023-12-08 22:13:43,251 DEBUG   SenderThread:105232 [sender.py:send_request():407] send_request: stop_status
2023-12-08 22:13:44,433 DEBUG   HandlerThread:105232 [handler.py:handle_request():146] handle_request: status_report
2023-12-08 22:13:49,433 DEBUG   HandlerThread:105232 [handler.py:handle_request():146] handle_request: status_report
2023-12-08 22:13:53,846 DEBUG   SenderThread:105232 [sender.py:send():380] send: stats
2023-12-08 22:13:54,846 DEBUG   HandlerThread:105232 [handler.py:handle_request():146] handle_request: status_report
2023-12-08 22:13:58,250 DEBUG   HandlerThread:105232 [handler.py:handle_request():146] handle_request: stop_status
2023-12-08 22:13:58,251 DEBUG   SenderThread:105232 [sender.py:send_request():407] send_request: stop_status
2023-12-08 22:13:58,289 DEBUG   HandlerThread:105232 [handler.py:handle_request():146] handle_request: internal_messages
2023-12-08 22:14:00,380 DEBUG   HandlerThread:105232 [handler.py:handle_request():146] handle_request: status_report
2023-12-08 22:14:05,380 DEBUG   HandlerThread:105232 [handler.py:handle_request():146] handle_request: status_report
2023-12-08 22:14:10,381 DEBUG   HandlerThread:105232 [handler.py:handle_request():146] handle_request: status_report
2023-12-08 22:14:13,250 DEBUG   HandlerThread:105232 [handler.py:handle_request():146] handle_request: stop_status
2023-12-08 22:14:13,251 DEBUG   SenderThread:105232 [sender.py:send_request():407] send_request: stop_status
2023-12-08 22:14:13,290 DEBUG   HandlerThread:105232 [handler.py:handle_request():146] handle_request: internal_messages
2023-12-08 22:14:16,375 DEBUG   HandlerThread:105232 [handler.py:handle_request():146] handle_request: status_report
2023-12-08 22:14:21,375 DEBUG   HandlerThread:105232 [handler.py:handle_request():146] handle_request: status_report
2023-12-08 22:14:23,847 DEBUG   SenderThread:105232 [sender.py:send():380] send: stats
2023-12-08 22:14:26,848 DEBUG   HandlerThread:105232 [handler.py:handle_request():146] handle_request: status_report
2023-12-08 22:14:28,251 DEBUG   HandlerThread:105232 [handler.py:handle_request():146] handle_request: stop_status
2023-12-08 22:14:28,251 DEBUG   SenderThread:105232 [sender.py:send_request():407] send_request: stop_status
2023-12-08 22:14:28,290 DEBUG   HandlerThread:105232 [handler.py:handle_request():146] handle_request: internal_messages
2023-12-08 22:14:30,950 INFO    Thread-12 :105232 [dir_watcher.py:_on_file_modified():288] file/dir modified: /data/wenbo_guo/projects/Visual-Jailbreak-Language-Models/wandb/run-20231208_221223-d6wqo9q1/files/output.log
2023-12-08 22:14:31,948 DEBUG   HandlerThread:105232 [handler.py:handle_request():146] handle_request: status_report
2023-12-08 22:14:32,952 INFO    Thread-12 :105232 [dir_watcher.py:_on_file_modified():288] file/dir modified: /data/wenbo_guo/projects/Visual-Jailbreak-Language-Models/wandb/run-20231208_221223-d6wqo9q1/files/output.log
2023-12-08 22:14:34,955 INFO    Thread-12 :105232 [dir_watcher.py:_on_file_modified():288] file/dir modified: /data/wenbo_guo/projects/Visual-Jailbreak-Language-Models/wandb/run-20231208_221223-d6wqo9q1/files/output.log
2023-12-08 22:14:37,465 DEBUG   HandlerThread:105232 [handler.py:handle_request():146] handle_request: status_report
2023-12-08 22:14:42,465 DEBUG   HandlerThread:105232 [handler.py:handle_request():146] handle_request: status_report
2023-12-08 22:14:43,251 DEBUG   HandlerThread:105232 [handler.py:handle_request():146] handle_request: stop_status
2023-12-08 22:14:43,251 DEBUG   HandlerThread:105232 [handler.py:handle_request():146] handle_request: internal_messages
2023-12-08 22:14:43,251 DEBUG   SenderThread:105232 [sender.py:send_request():407] send_request: stop_status
2023-12-08 22:14:48,339 DEBUG   HandlerThread:105232 [handler.py:handle_request():146] handle_request: status_report
2023-12-08 22:14:53,339 DEBUG   HandlerThread:105232 [handler.py:handle_request():146] handle_request: status_report
2023-12-08 22:14:53,848 DEBUG   SenderThread:105232 [sender.py:send():380] send: stats
2023-12-08 22:14:58,251 DEBUG   HandlerThread:105232 [handler.py:handle_request():146] handle_request: stop_status
2023-12-08 22:14:58,251 DEBUG   SenderThread:105232 [sender.py:send_request():407] send_request: stop_status
2023-12-08 22:14:58,290 DEBUG   HandlerThread:105232 [handler.py:handle_request():146] handle_request: internal_messages
2023-12-08 22:14:58,411 DEBUG   HandlerThread:105232 [handler.py:handle_request():146] handle_request: status_report
2023-12-08 22:15:03,412 DEBUG   HandlerThread:105232 [handler.py:handle_request():146] handle_request: status_report
2023-12-08 22:15:08,771 DEBUG   HandlerThread:105232 [handler.py:handle_request():146] handle_request: status_report
2023-12-08 22:15:09,000 INFO    Thread-12 :105232 [dir_watcher.py:_on_file_modified():288] file/dir modified: /data/wenbo_guo/projects/Visual-Jailbreak-Language-Models/wandb/run-20231208_221223-d6wqo9q1/files/output.log
2023-12-08 22:15:13,008 INFO    Thread-12 :105232 [dir_watcher.py:_on_file_modified():288] file/dir modified: /data/wenbo_guo/projects/Visual-Jailbreak-Language-Models/wandb/run-20231208_221223-d6wqo9q1/files/output.log
2023-12-08 22:15:13,251 DEBUG   HandlerThread:105232 [handler.py:handle_request():146] handle_request: stop_status
2023-12-08 22:15:13,251 DEBUG   HandlerThread:105232 [handler.py:handle_request():146] handle_request: internal_messages
2023-12-08 22:15:13,251 DEBUG   SenderThread:105232 [sender.py:send_request():407] send_request: stop_status
2023-12-08 22:15:14,365 DEBUG   HandlerThread:105232 [handler.py:handle_request():146] handle_request: status_report
2023-12-08 22:15:19,365 DEBUG   HandlerThread:105232 [handler.py:handle_request():146] handle_request: status_report
2023-12-08 22:15:23,020 INFO    Thread-12 :105232 [dir_watcher.py:_on_file_modified():288] file/dir modified: /data/wenbo_guo/projects/Visual-Jailbreak-Language-Models/wandb/run-20231208_221223-d6wqo9q1/files/output.log
2023-12-08 22:15:23,850 DEBUG   SenderThread:105232 [sender.py:send():380] send: stats
2023-12-08 22:15:24,851 DEBUG   HandlerThread:105232 [handler.py:handle_request():146] handle_request: status_report
2023-12-08 22:15:27,025 INFO    Thread-12 :105232 [dir_watcher.py:_on_file_modified():288] file/dir modified: /data/wenbo_guo/projects/Visual-Jailbreak-Language-Models/wandb/run-20231208_221223-d6wqo9q1/files/output.log
2023-12-08 22:15:28,251 DEBUG   HandlerThread:105232 [handler.py:handle_request():146] handle_request: stop_status
2023-12-08 22:15:28,251 DEBUG   HandlerThread:105232 [handler.py:handle_request():146] handle_request: internal_messages
2023-12-08 22:15:28,252 DEBUG   SenderThread:105232 [sender.py:send_request():407] send_request: stop_status
2023-12-08 22:15:30,407 DEBUG   HandlerThread:105232 [handler.py:handle_request():146] handle_request: status_report
